customer_id,first_name,last_name,street,city,state,zip,closest_store_id,distance,latitude,longitude,population
1121,Mandel,Tubritt,43335 Comanche Terrace,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1122,Talya,Itskovitz,8 Old Shore Street,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1123,Michelle,Philpott,88764 Ilene Way,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1124,Ted,Paxeford,789 School Parkway,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1125,Budd,Logesdale,5959 Vidon Crossing,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1126,Augustin,Barthelemy,68735 Hansons Park,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1127,Ingmar,Tutin,7030 Hermina Hill,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1128,Burty,Calderon,10 Sage Lane,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1129,Gustav,Blanshard,71 Northfield Parkway,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1130,Umeko,O' Culligan,988 Bunting Trail,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1131,Leicester,Ygo,867 Debra Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1132,Bard,Pierro,5 Dahle Street,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1133,Elene,Tring,2263 Corben Parkway,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1134,Cordelie,Geroldini,2590 Forest Run Court,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1135,Chrysa,Matthieson,2812 Fremont Avenue,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1136,Junina,Philson,28 Clarendon Plaza,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1137,Betta,Yele,46791 Hansons Court,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1138,Babette,Patifield,818 Dryden Circle,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1139,Jeni,Fincken,4889 Welch Way,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1140,Kristyn,Heims,8 Rigney Hill,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1141,Solly,Stickings,60 Novick Place,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1142,Edith,Polet,690 Montana Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1143,Stearn,O'Crigane,4 Sunbrook Junction,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1144,Maxy,Reubbens,409 Ridgeview Court,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1145,Boony,Fitzsymons,4345 Dennis Lane,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1146,Alina,Persian,2 Schlimgen Street,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1147,Axel,Voss,2 Crescent Oaks Circle,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1148,Gabriellia,Sprake,99 Doe Crossing Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1149,Maddie,Epilet,85 Dapin Parkway,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1150,Anders,Pudding,45823 Pleasure Drive,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1151,Desdemona,Musslewhite,87749 Grim Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1152,Reid,Lauchlan,47 Hanover Junction,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1153,Marleen,Chilcotte,85 Eliot Alley,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1154,Rex,Earland,60511 Anderson Court,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1155,Ivett,Kermitt,32099 6th Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1156,Gale,Hackelton,94 Sherman Trail,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1157,Stephi,oldey,12126 Sloan Parkway,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1158,Babita,Friday,57 Pennsylvania Park,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1159,Daniel,Klaessen,818 Logan Alley,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1160,Felizio,Tylor,77198 Troy Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1161,Elena,Traylen,942 Jana Pass,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1162,Chloette,Sones,15111 Autumn Leaf Street,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1163,Lebbie,Dabnot,83 Lakeland Terrace,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1164,Cristobal,Errett,79 Heath Drive,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1165,Ernest,Mitrikhin,18951 6th Avenue,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1166,Tatiania,Bresner,485 Texas Crossing,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1167,Sheri,Eard,5 Carioca Way,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1168,Charlot,Clutram,192 Nevada Place,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1169,Freemon,De Ortega,323 Norway Maple Court,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1170,Kain,Hughson,9 Linden Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1171,Johnathan,Harefoot,6 Weeping Birch Junction,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1172,Rebbecca,But,513 Vahlen Avenue,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1173,Orton,Kapiloff,82473 Walton Way,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1174,Kenn,Saffer,17085 Old Shore Circle,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1175,Edgardo,Sharratt,4 New Castle Parkway,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1176,Rodina,McDuffie,533 Glendale Lane,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1177,Veronike,Grouer,7216 Milwaukee Terrace,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1178,Frieda,Bagwell,782 Forster Street,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1179,Ferrel,Cush,4815 Florence Center,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1180,Vi,Biasetti,50863 Loftsgordon Alley,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1181,Jacquette,Klaas,4 Rusk Road,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1182,Hesther,Burne,4345 Valley Edge Plaza,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1183,Nickola,Jovasevic,8320 Division Crossing,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1184,Artemus,Letherbury,677 Summer Ridge Junction,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1185,Fred,Peoples,3499 Forest Dale Point,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1186,Lauren,Pettett,1820 Grayhawk Point,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1187,Stacie,Fergyson,98 Raven Center,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1188,Spence,Weldon,9 Comanche Lane,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1189,Dare,Hizir,4 Lindbergh Circle,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1190,Grantley,Cathrae,4773 High Crossing Center,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1191,Jorgan,Lippett,7413 Bunker Hill Place,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1192,Even,Kunert,2980 Myrtle Park,Berkeley,CA,94702,1,2,37.8658,-122.2863,17092
1193,Bruno,Meriguet,4097 Warner Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1194,Allegra,Alonso,96463 Trailsway Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1195,Guthrie,Duffield,191 Scott Circle,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1196,Raphael,Klimke,3 Hansons Trail,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1197,Adrianna,Westphalen,3 Fieldstone Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1198,Norah,Chant,3 Bartillon Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1199,Tildie,Creech,38359 Pawling Pass,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1200,Gavan,Ghidetti,3 Blue Bill Park Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1201,Tamma,Franciskiewicz,31863 Veith Court,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1202,Tome,Demageard,96 Judy Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1203,Sheila-kathryn,Mitskevich,98 Linden Lane,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1204,Lukas,Agates,1393 Schurz Circle,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1205,Truda,Snaden,7203 Independence Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1206,Consolata,Leyrroyd,6280 Sachtjen Avenue,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1207,Sheffy,Pagram,5 Springs Plaza,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1208,Loy,Macy,858 Valley Edge Point,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1209,Biddy,Rossbrook,56 Rusk Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1210,Gunar,Culpen,97 Red Cloud Street,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1211,Issiah,Hefforde,591 Sage Center,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1212,Pansy,Peris,7 Bartillon Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1213,Kassi,McKerton,6023 Riverside Pass,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1214,Leopold,Cheston,80718 Tennessee Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1215,Ari,Corradengo,9409 Macpherson Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1216,Dorri,Annable,10 Redwing Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1217,Enrica,Stowers,9 Sherman Plaza,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1218,Alvina,Cordery,65541 Sage Point,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1219,Goddard,Atlee,62953 Johnson Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1220,Pren,Ector,64207 Ramsey Circle,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1221,Dyana,Caven,352 Melby Circle,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1222,Vivyan,Mc Meekan,9733 Mallard Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1223,Kain,Canto,49224 Emmet Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1224,Celie,Reveley,8 Dovetail Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1225,Rozamond,Abisetti,9 American Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1226,Berne,Zaczek,3 Fulton Park,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1227,Britney,Coronado,73267 Lien Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1228,Hermine,Tompkinson,140 Roth Trail,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1229,Winnifred,Covotti,12 8th Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1230,Suzanna,Fishly,3663 Sundown Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1231,Kelcy,Skotcher,60810 School Point,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1232,Sybilla,Beneyto,453 Thackeray Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1233,Justinn,Leyre,7 Upham Court,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1234,Ogdon,Duxbury,48229 School Lane,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1235,Romola,Jouanny,16 Vidon Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1236,Chrystel,Purcell,5 Gateway Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1237,Fina,Surtees,91 Johnson Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1238,Ettie,Martynikhin,4806 Di Loreto Alley,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1239,May,Hanrott,3298 Sheridan Circle,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1240,Byran,Barroux,9757 Schiller Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1241,Gerardo,Doge,57745 John Wall Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1242,Polly,Childers,99100 Bluejay Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1243,Jolene,Brownjohn,7 Arrowood Street,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1244,Basile,Gulvin,8567 Boyd Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1245,Ellerey,Nesfield,309 Sutherland Trail,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1246,Klemens,Guye,6582 Maywood Road,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1247,Christi,Burk,9772 Helena Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1248,Jacob,Crosthwaite,7 Bartillon Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1249,Alister,Domeny,9480 Green Ridge Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1250,Sasha,Balsdon,468 Grover Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1251,Deana,Moreno,42 Utah Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1252,Rickie,Pegler,79647 Mandrake Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1253,Morly,Ashford,65 Caliangt Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1254,Jonell,McCowen,641 Merry Alley,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1255,Henrietta,Callander,742 Bobwhite Street,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1256,Raul,Kleinpeltz,51 Little Fleur Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1257,Yule,Surgey,61 School Alley,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1258,Sigmund,Lorenc,72251 Old Shore Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1259,Egan,LLelweln,8 Kings Pass,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1260,Elston,Bridson,1181 David Trail,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1261,Jillie,Bittlestone,95803 Northport Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1262,Torey,Drakeford,3305 Melvin Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1263,Rutledge,Bollands,199 Lukken Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1264,Joachim,Peake,886 Bay Trail,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1265,Bette,Mottinelli,524 Thackeray Center,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1266,Rosene,Reddington,1 Butternut Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1267,Clyve,Hammonds,22 Brentwood Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1268,Wilmette,Doig,3 Towne Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1269,Meridith,Wedmore.,937 Rockefeller Road,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1270,Cobby,Fonquernie,17 Becker Street,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1271,Dorthea,Beville,66 Hayes Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1272,Jarrad,Brusle,42 Elmside Plaza,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1273,Cobb,Niles,4202 Blaine Hill,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1274,Ted,Sherrott,6 Tennyson Plaza,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1275,Malinda,Pena,105 Muir Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1276,Kathleen,Braiden,3524 Warbler Parkway,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1277,Yoko,Mulran,8857 Westend Road,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1278,Chase,Vittery,53 Waxwing Point,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1279,Christiano,Darthe,61 Declaration Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1280,Reggi,Cowdrey,814 Oneill Lane,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1281,Georgianna,Nickolls,5629 Anhalt Road,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1282,Domeniga,Keeton,1 Charing Cross Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1283,Sonny,Raeburn,90400 Dryden Trail,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1284,Petrina,Debow,6 Hoard Parkway,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1285,Dani,Warret,48 Leroy Pass,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1286,Kipp,Sullivan,77 Briar Crest Alley,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1287,Michaelina,Eakly,29 Nova Street,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1288,Desmund,Grocock,20 Northridge Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1289,Tanitansy,Dorian,66140 Sauthoff Lane,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1290,Jenica,Ayrs,633 Rutledge Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1291,Torey,Sporrij,4743 Oak Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1292,Ammamaria,Pharaoh,383 Holy Cross Lane,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1293,Tonye,MacAvaddy,59 Cordelia Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1294,Jacques,Hast,8968 Calypso Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1295,Daloris,Jee,862 Longview Lane,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1296,Tammara,Showler,53088 Novick Center,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1297,Brigitta,Baggallay,93647 Redwing Parkway,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1298,Gleda,Pomphrett,23324 Maple Wood Terrace,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1299,Michele,Theuss,952 Waxwing Drive,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1300,Onfre,Croker,9988 Bobwhite Park,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1301,Eliza,Gammel,5 Basil Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1302,Lulita,Pessler,176 Blue Bill Park Court,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1303,Josee,Airey,4 Meadow Vale Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1304,Arni,Skill,47393 Ryan Crossing,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1305,Reggie,Gladhill,47918 Logan Way,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1306,Alfreda,Jordeson,35 Hoard Point,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1307,Laverna,Wederell,2 Crest Line Street,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1308,Tresa,Attwater,6961 Rieder Place,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1309,Emmott,Thirtle,20739 Holy Cross Junction,Berkeley,CA,94709,1,2,37.8793,-122.2669,11740
1310,Othelia,Matieu,883 Warbler Park,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1311,Allie,Yabsley,3 Westport Terrace,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1312,Garrek,Bondy,8 Lawn Center,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1313,Maxie,McGurn,132 Harbort Parkway,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1314,Robbert,Carle,38905 Mandrake Trail,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1315,Brittni,Bubb,37715 Larry Way,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1316,Jamison,Mettricke,65 Gale Drive,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1317,El,Riteley,67 Express Hill,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1318,Faun,Kunes,723 Eagle Crest Plaza,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1319,Waldemar,Hindes,71 Shasta Point,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1320,Baillie,Cremer,19 International Court,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1321,Aldwin,Seniour,77385 Shasta Hill,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1322,Melitta,McRill,234 Express Pass,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1323,Clarabelle,Gertray,51496 International Terrace,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1324,Junia,Vanyutin,44415 Lakewood Gardens Way,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1325,Myrwyn,Buten,5205 Brickson Park Center,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1326,Tessi,Minshull,87717 Maywood Point,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1327,Dore,Barukh,40180 Fairview Crossing,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1328,Krisha,Kavanagh,5198 Reindahl Terrace,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1329,Fay,Titt,88 Bay Drive,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1330,Torrin,Lambis,1 Fieldstone Alley,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1331,Eloisa,O'Doghesty,6317 Novick Junction,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1332,Alec,Goggin,67 Graceland Street,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1333,Ximenez,de Chastelain,711 Novick Terrace,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1334,Myles,Quartly,44129 Kensington Alley,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1335,Nikolaus,Kiff,254 Golf Course Street,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1336,Ursulina,Wynne,22205 Bluestem Point,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1337,Gilbertine,Ferrers,1089 Carberry Hill,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1338,Addison,Gunton,49450 Ridgeview Place,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1339,Marjory,Eagle,33 Miller Parkway,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1340,Barby,Pelham,7 Warbler Plaza,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1341,Emmie,Drain,82801 Ridge Oak Place,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1342,Neville,Joontjes,41 Forster Avenue,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1343,Carmela,Gillis,93821 Warbler Avenue,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1344,Rozanna,Sea,1001 Carberry Drive,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1345,Stephanie,Girvin,47 Petterle Hill,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1346,Antonetta,Grosvenor,952 Straubel Pass,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1347,Jake,Muzzall,3074 Service Parkway,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1348,Amery,Oakton,430 Ruskin Drive,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1349,Aguistin,Glastonbury,699 Park Meadow Circle,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1350,Nevil,Sinncock,48946 Burning Wood Terrace,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1351,Budd,Danilenko,46 Butterfield Center,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1352,Byrann,Pawling,7159 Prairie Rose Lane,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1353,Andreana,Stanborough,5960 Manufacturers Pass,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1354,Barbara,Crocroft,72 Buhler Drive,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1355,Conchita,Gerard,58850 Mallard Avenue,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1356,Kay,Cantopher,307 Merry Center,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1357,Adey,Tooke,5544 Sundown Avenue,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1358,Eldridge,Winterflood,75607 Anderson Pass,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1359,Ronnie,McPhail,7468 Veith Trail,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1360,Sallyanne,Coxwell,17 Caliangt Parkway,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1361,Basilius,Entwistle,502 Sachs Court,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1362,Gerty,Lenin,5 Fieldstone Drive,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1363,Anastasia,Salvati,7 Eastlawn Road,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1364,Amby,Fealey,94220 Badeau Trail,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1365,Gonzales,Rosedale,781 Wayridge Pass,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1366,Andria,Lambrook,98558 Continental Trail,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1367,Salmon,Heynel,51 Springview Street,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1368,Marijn,Macknish,7107 Meadow Ridge Pass,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1369,Tabby,McKernan,6 Artisan Street,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1370,Justis,Relf,14613 Toban Court,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1371,Cristabel,Ferby,434 Farmco Point,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1372,Marielle,Arboin,14 Ludington Circle,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1373,Amble,Silson,4 Barby Junction,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1374,Jacqueline,Treble,86267 High Crossing Drive,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1375,Domingo,Glenister,167 Orin Alley,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1376,Avivah,Krabbe,47 Vidon Point,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1377,Hazel,Bayns,2 Declaration Alley,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1378,Sheffield,Paul,137 Superior Crossing,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
1379,Sawyere,Kensitt,8747 Old Shore Avenue,Berkeley,CA,94710,1,2,37.8673,-122.3031,7461
